ident,name,type,latitude,longitude,country code,airport
YWL,WILLIAMS LAKE VOR,VFR,52.237222,-122.168611,CA,CYWL
VCBHC,BIG HILL CREEK,VFR,51.269167,-114.369722,CA,CYBW
VCBWR,BOW RIVER BRIDGE,VFR,51.092222,-114.225,CA,CYBW
VCBGG,BRAGG CREEK,VFR,50.95,-114.566667,CA,CYBW
VCCOH,COCHRANE LAKE,VFR,51.25,-114.5,CA,CYBW
VCESP,ELBOW SPRINGS,VFR,51.021667,-114.33,CA,CYBW
VCGST,GHOST VILLAGE,VFR,51.205278,-114.763056,CA,CYBW
VCGPT,JUMPINGPOUND GAS PLANT,VFR,51.141667,-114.583333,CA,CYBW
VCLEL,LOCHEND LAKE,VFR,51.333333,-114.32,CA,CYBW
VCMAD,MADDEN,VFR,51.425278,-114.276389,CA,CYBW
VCMLL,MILLARVILLE,VFR,50.755,-114.316667,CA,CYBW
VCPTC,PETROCAN,VFR,51.088333,-114.471667,CA,CYBW
VCPDS,PRIDDIS CORNER,VFR,50.891667,-114.295833,CA,CYBW
VCIRC,ROUNDABOUT,VFR,51.020556,-114.466944,CA,CYBW
VCSLH,SCOTT LAKE HILL,VFR,51.158333,-114.75,CA,CYBW
VCWCT,WILDCAT,VFR,51.208333,-114.639722,CA,CYBW
VCCRL,CARSELAND,VFR,50.854167,-113.466667,CA,CYYC
VCCMR,CHESTERMERE LAKE,VFR,51.025,-113.816667,CA,CYYC
VCCRF,CROSSFIELD,VFR,51.433333,-114.033333,CA,CYYC
VCGLM,GLENMORE RESERVOIR,VFR,50.983333,-114.125,CA,CYYC
VCIRR,IRRICANA,VFR,51.323333,-113.603333,CA,CYYC
VCKTH,KATHYRN,VFR,51.216667,-113.7,CA,CYYC
VCLEL,LOCHEND LAKE,VFR,51.333333,-114.32,CA,CYYC
VCOKO,OKOTOKS,VFR,50.725,-113.975,CA,CYYC
VCPDS,PRIDDIS CORNER,VFR,50.891667,-114.295833,CA,CYYC
VCSRM,STRATHMORE,VFR,51.041667,-113.391667,CA,CYYC
VCXSH,EXSHAW,VFR,51.049722,-115.164167,CA,CEW9
VCSUN,SUNSHINE TURNOFF,VFR,51.157222,-115.687778,CA,CEW9
VCMRI,MARIE LAKE,VFR,54.601667,-110.373611,CA,CYOD
VCMLE,MERIDIAN LAKE,VFR,54.382778,-109.950556,CA,CYOD
VCTUK,TUCKER LAKE,VFR,54.553333,-110.534444,CA,CYOD
VCNVS,CENOVUS CHRISTINA LAKE,VFR,55.650833,-110.889722,CA,CET2
VCJCK,DEVON JACKFISH,VFR,55.530833,-110.875556,CA,CET2
VCWAU,WIAU LAKE,VFR,55.361667,-111.303611,CA,CET2
VCNMO,NAMAO,VFR,53.715556,-113.496667,CA,CYED
VCRMO,ROMEO,VFR,53.716667,-113.316667,CA,CYED
VCACH,ACHESON,VFR,53.541111,-113.763056,CA,CYEG
VCBEA,BEACH CORNER,VFR,53.541111,-114.053056,CA,CYEG
VCBMN,BEAUMONT,VFR,53.335278,-113.389167,CA,CYEG
VCBGL,BIG LAKE,VFR,53.583333,-113.766667,CA,CYEG
VCBAC,BON ACCORD,VFR,53.841667,-113.406944,CA,CYEG
VCBCL,BREMNER CLOVERLEAF,VFR,53.571667,-113.245,CA,CYEG
VCBRG,BRIDGES,VFR,53.571667,-113.371667,CA,CYEG
VCCMT,CEMENT PLANT,VFR,53.583333,-113.6,CA,CYEG
VCNJR,CONJURING,VFR,53.253889,-113.801389,CA,CYEG
VCOOK,COOKING LAKE,VFR,53.416667,-113.125,CA,CYEG
VCDVN,DEVON,VFR,53.366667,-113.716667,CA,CYEG
VCFSK,FORT SASKATCHEWAN,VFR,53.7,-113.216667,CA,CYEG
VCXTF,HWY 625,VFR,53.338889,-113.246944,CA,CYEG
VCMNV,MORINVILLE,VFR,53.808333,-113.625,CA,CYEG
VCNMO,NAMAO,VFR,53.715556,-113.496667,CA,CYEG
VCPSN,PIPESTONE,VFR,53.058333,-113.591667,CA,CYEG
VCQET,QEII,VFR,53.193056,-113.597778,CA,CYEG
VCQSN,QUESNELL BRIDGE,VFR,53.504167,-113.566667,CA,CYEG
VCRMO,ROMEO,VFR,53.716667,-113.316667,CA,CYEG
VCALB,ST ALBERT,VFR,53.636667,-113.578333,CA,CYEG
VCSNY,SANDY LAKE,VFR,53.753889,-114.049722,CA,CYEG
VCSWP,SHERWOOD PARK CLOVERLEAF,VFR,53.516667,-113.341667,CA,CYEG
VCSHP,SHOPPING MALL,VFR,53.525,-113.616667,CA,CYEG
VCSGR,SPRUCE GROVE,VFR,53.55,-113.891667,CA,CYEG
VCTBY,THORSBY,VFR,53.221667,-114.045278,CA,CYEG
VCHND,WEST HENDAY BRIDGE,VFR,53.46,-113.614722,CA,CYEG
VCFMC,FORTY MILE COULEE,VFR,49.589722,-111.341389,CA,CFD4
VCNMS,NEMISKAM,VFR,49.480833,-111.278056,CA,CFD4
VCSKF,SKIFF CORNER,VFR,49.522778,-111.800278,CA,CFD4
VCBTM,BITUMOUNT,VFR,57.375,-111.636111,CA,CYFI
VCNWR,BRIDGE TO NOWHERE,VFR,57.134722,-111.609722,CA,CYFI
VCMKY,FORT MACKAY,VFR,57.183333,-111.636111,CA,CYFI
VCKRL,KEARL LAKE,VFR,57.283333,-111.241667,CA,CYFI
VCMCL,MCCLELLAND LAKE,VFR,57.475,-111.269444,CA,CYFI
VCPCN,PETROCAN / MACKAY RIVER,VFR,57.04,-111.906389,CA,CYFI
VCSAW,SAWMILL,VFR,56.872222,-111.441667,CA,CYFI
VCTST,SUPERTEST HILL,VFR,56.908889,-111.457778,CA,CYFI
VCABA,ATHABASCA - CLEARWATER JUNCTION,VFR,56.733333,-111.386667,CA,CYMM
VCCLW,CLEARWATER - CHRISTINA JUNCTION,VFR,56.665,-111.051667,CA,CYMM
VCJCT,HWY 63 - 881 JUNCTION,VFR,56.525,-111.301667,CA,CYMM
VCTWB,TWIN BRIDGES,VFR,56.731667,-111.393333,CA,CYMM
VCDNM,DUNMORE,VFR,49.972222,-110.581944,CA,CYXH
VCIRV,IRVINE,VFR,49.949167,-110.266111,CA,CYXH
VCMUR,MURRAY LAKE,VFR,49.805,-110.950833,CA,CYXH
VCRTL,RATTLESNAKE LAKE,VFR,49.971389,-111.016389,CA,CYXH
VCRCF,REDCLIFF,VFR,50.091667,-110.802778,CA,CYXH
VCSVN,SEVEN PERSONS,VFR,49.865556,-110.901667,CA,CYXH
VCBFD,BLACKFALDS,VFR,52.374722,-113.821667,CA,CYQF
VCBDG,BRIDGE,VFR,52.144167,-113.968056,CA,CYQF
VCCSH,CANYON SKI HILL,VFR,52.303889,-113.683333,CA,CYQF
VCCLY,COLONY,VFR,52.144444,-114.096944,CA,CYQF
VCCOU,COULEE,VFR,51.962222,-113.858889,CA,CYQF
VCDSD,DICKSON DAM,VFR,52.054444,-114.213056,CA,CYQF
VCJFF,JOFFRE,VFR,52.333056,-113.531667,CA,CYQF
VCPKE,PINE LAKE,VFR,52.118889,-113.480556,CA,CYQF
VCSJT,SYLVAN JUNCTION,VFR,52.282778,-114.073333,CA,CYQF
VCBND,THE BEND,VFR,52.134722,-113.717778,CA,CYQF
VCTRS,TRUCK STOP,VFR,52.144722,-113.822778,CA,CYQF
VCTWP,TWIN PONDS,VFR,52.220556,-113.955278,CA,CYQF
VCWES,WESTERNER,VFR,52.224167,-113.808056,CA,CYQF
VCBRO,BROWNLEE,VFR,50.735833,-106.021389,CA,CYMJ
VCCOP,HELO 1,VFR,50.416667,-105.646667,CA,CYMJ
VCROT,HELO 2,VFR,50.383333,-105.433333,CA,CYMJ
VCTXF,TUXFORD,VFR,50.575556,-105.5825,CA,CYMJ
VCABD,ABERDEEN,VFR,52.325833,-106.286667,CA,CYXE
VCBTP,BLACKSTRAP,VFR,51.841111,-106.388056,CA,CYXE
VCBFS,BLUFFS,VFR,52.261111,-106.519722,CA,CYXE
VCBOR,BORDEN BRIDGE,VFR,52.373333,-107.15,CA,CYXE
VCCST,COSTCO,VFR,52.091111,-106.528889,CA,CYXE
VCCLT,CLAVET,VFR,51.9975,-106.377222,CA,CYXE
VCCRM,CORY MINE,VFR,52.088611,-106.8725,CA,CYXE
VCEVT,ELEVATOR,VFR,52.253056,-106.611111,CA,CYXE
VCLGM,LANGHAM,VFR,52.357778,-106.961389,CA,CYXE
VCOSL,OSLER,VFR,52.376667,-106.532222,CA,CYXE
VCPIK,PIKE LAKE,VFR,51.912778,-106.810833,CA,CYXE
VCRLD,RAILYARD,VFR,52.106111,-106.775833,CA,CYXE
VCVSY,VANSCOY,VFR,52.000556,-106.974167,CA,CYXE
VCWMN,WARMAN,VFR,52.318611,-106.566389,CA,CYXE
VCWST,WEIGH STATION,VFR,52.296944,-106.850278,CA,CYXE
VCWRS,THE WIRES,VFR,59.256944,-106.528889,CA,CYSF
VCCRB,CRANBERRY PORTAGE,VFR,54.583333,-101.378333,CA,CYFO
VCCTN,CREIGHTON,VFR,54.758333,-101.9,CA,CYFO
VCDNR,DENARE BEACH,VFR,54.666667,-102.083333,CA,CYFO
VCHDS,HUDSON BAY RAILWAY,VFR,54.700556,-101.347222,CA,CYFO
VCMWT,MILLWATER,VFR,54.588333,-101.613333,CA,CYFO
VCMYS,MYSTIC LAKE,VFR,54.65,-101.95,CA,CYFO
VCAPP,SOUTH SHORE ATHAPAPUSKOW LAKE,VFR,54.525,-101.55,CA,CYFO
VCBEL,BELLA LAKE,VFR,53.916667,-94.566667,CA,CZ7C
VCFLP,FLEET POINT,VFR,53.903333,-94.818333,CA,CZ7C
VCMWY,MIDWAY,VFR,53.863889,-94.763889,CA,CZ7C
VCMFD,MISSION FIELD,VFR,53.833611,-94.846111,CA,CZ7C
VCPRG,PORTAGE,VFR,53.805,-94.8625,CA,CZ7C
VCRCS,RESOURCES,VFR,53.863889,-94.666667,CA,CZ7C
VCSUB,SUBSTATION,VFR,53.909444,-94.680278,CA,CZ7C
VCTIS,THREE ISLANDS,VFR,53.895,-94.745,CA,CZ7C
VCWAS,WASAGAMACK,VFR,53.886667,-94.958333,CA,CZ7C
VCORM,CORMORANT LAKE,VFR,54.133333,-100.825,CA,CYQD
VCMIL,MILL,VFR,53.858333,-101.238333,CA,CYQD
VCCWT,NORTH SHORE CLEARWATER LAKE,VFR,54.103333,-101.191667,CA,CYQD
VCPWR,POWERLINE,VFR,53.728333,-101.193333,CA,CYQD
VCPSP,PROSPECTOR,VFR,53.961667,-101.263333,CA,CYQD
VCOOT,ROOT LAKE,VFR,54.05,-101.383333,CA,CYQD
VCLND,CLANDEBOYE,VFR,50.241667,-96.975,CA,CYWG
VCDGH,DUGALD,VFR,49.883333,-96.833333,CA,CYWG
VCESK,EAST SELKIRK,VFR,50.133333,-96.825,CA,CYWG
VCHWY,HWY 59/FLOODWAY BRIDGE,VFR,49.966667,-96.983333,CA,CYWG
VCKEA,IKEA,VFR,49.841111,-97.209722,CA,CYWG
VCPER,MCPHILLIPS CLOVERLEAF,VFR,49.983333,-97.1,CA,CYWG
VCMDS,MEADOWS,VFR,50.033333,-97.591667,CA,CYWG
VCREF,REFINERY,VFR,49.98,-97.044444,CA,CYWG
VCRSR,ROSSER POWER STATION,VFR,49.991667,-97.425,CA,CYWG
VCSTW,STONEWALL,VFR,50.133333,-97.325,CA,CYWG
VCANO,ANOLA,VFR,49.883333,-96.633333,CA,CYAV
VCBSJ,BEAUSEJOUR,VFR,50.066667,-96.516667,CA,CYAV
VCABT,CABOT,VFR,49.875,-97.591667,CA,CYAV
VCLND,CLANDEBOYE,VFR,50.241667,-96.975,CA,CYAV
VCDGH,DUGALD,VFR,49.883333,-96.833333,CA,CYAV
VCESK,EAST SELKIRK,VFR,50.133333,-96.825,CA,CYAV
VCHWY,HWY 59/FLOODWAY BRIDGE,VFR,49.966667,-96.983333,CA,CYAV
VCKEA,IKEA,VFR,49.841111,-97.209722,CA,CYAV
VCPER,MCPHILLIPS CLOVERLEAF,VFR,49.983333,-97.1,CA,CYAV
VCMDS,MEADOWS,VFR,50.033333,-97.591667,CA,CYAV
VCREF,REFINERY,VFR,49.98,-97.044444,CA,CYAV
VCRSR,ROSSER POWER STATION,VFR,49.991667,-97.425,CA,CYAV
VCSTW,STONEWALL,VFR,50.133333,-97.325,CA,CYAV
VCWSL,WEST SHOAL LAKE,VFR,50.283333,-97.633333,CA,CYAV
VCWDD,WOODLANDS,VFR,50.208333,-97.65,CA,CYAV
VCALT,ALTON,VFR,43.858333,-80.066667,CA,CNC3
VCLDE,CALEDON EAST,VFR,43.87,-79.866667,CA,CNC3
VCERN,ERIN,VFR,43.78,-80.07,CA,CNC3
VCGVL,GRAVEL PITS,VFR,43.851667,-79.985,CA,CNC3
VCIWD,INGLEWOOD,VFR,43.791667,-79.905,CA,CNC3
VCNBL,NOBLETON,VFR,43.9,-79.666667,CA,CNC3
VCORG,ORANGEVILLE,VFR,43.929167,-80.104167,CA,CNC3
VCSBG,SCHOMBERG,VFR,44.006667,-79.7,CA,CNC3
VCTHL,THOMPSON LAKE,VFR,43.95,-79.693333,CA,CNC3
VCBBR,SKYWAY BRIDGE,VFR,43.3,-79.795833,CA,CYHM
VCWTD,WATERDOWN,VFR,43.329167,-79.8875,CA,CYHM
VCBSF,BLACK STURGEON BRIDGE,VFR,49.901389,-94.488611,CA,CYQK
VCDNL,DEACON LAKE,VFR,49.906111,-94.340833,CA,CYQK
VCHKL,HAWK LAKE,VFR,49.808889,-94.008611,CA,CYQK
VCKWN,KEEWATIN,VFR,49.766667,-94.558611,CA,CYQK
VCLLK,LONGBOW LAKE,VFR,49.720278,-94.279444,CA,CYQK
VCNSD,NORTH SHORE DOGTOOTH LAKE,VFR,49.742778,-94.194444,CA,CYQK
VCTTY,SCOTTY'S,VFR,49.675278,-94.461389,CA,CYQK
VCSSL,SOUTH SHORE SILVER LAKE,VFR,49.865278,-94.190556,CA,CYQK
VCATR,401 - CAT RIVER,VFR,44.279167,-76.45,CA,CYGK
VCBTH,BATH GENERATING STATION,VFR,44.141667,-76.845833,CA,CYGK
VCFHN,FORT HENRY,VFR,44.233333,-76.458333,CA,CYGK
VCMRV,MARYSVILLE,VFR,44.191667,-76.441667,CA,CYGK
VCNAP,NAPANEE,VFR,44.25,-76.953333,CA,CYGK
VCODS,ODESSA,VFR,44.279167,-76.716667,CA,CYGK
VCSTL,STELLA,VFR,44.17,-76.7,CA,CYGK
VCSDN,SYDENHAM,VFR,44.408333,-76.595833,CA,CYGK
VCHWE,AUTOMALL,VFR,43.536667,-80.317222,CA,CYKF
VCCOL,CONESTOGA COLLEGE,VFR,43.389444,-80.410556,CA,CYKF
VCAYT,DUMFRIES,VFR,43.386667,-80.3375,CA,CYKF
VCFOR,HWY 401 / PUSLINCH LAKE,VFR,43.433333,-80.266667,CA,CYKF
VCMYH,MARYHILL,VFR,43.534444,-80.390833,CA,CYKF
VCJCB,ST. JACOBS,VFR,43.533333,-80.55,CA,CYKF
VCSRS,SUNRISE CENTRE HWY 7/8,VFR,43.416944,-80.517222,CA,CYKF
VCDOR,DORCHESTER,VFR,42.985278,-81.049167,CA,CYXU
VCTRN,THORNDALE,VFR,43.102778,-81.139167,CA,CYXU
VCUNV,UNIVERSITY,VFR,43.004167,-81.275833,CA,CYXU
VCBZV,BAYSVILLE,VFR,45.15,-79.116667,CA,CYQA
VCBRB,BRACEBRIDGE,VFR,45.05,-79.308333,CA,CYQA
VCGRH,GRAVENHURST,VFR,44.920833,-79.379167,CA,CYQA
VCMRT,MORTIMER'S POINT,VFR,45.045833,-79.558333,CA,CYQA
VCSPZ,SPARROW LAKE,VFR,44.816667,-79.391667,CA,CYQA
VCUFF,UFFINGTON,VFR,44.983333,-79.195833,CA,CYQA
VCBUN,BROCK UNIVERSITY,VFR,43.118333,-79.25,CA,CYSN
VCCRS,CANADIAN RESERVOIR,VFR,43.15,-79.058333,CA,CYSN
VCJOR,JORDAN HARBOUR,VFR,43.175,-79.366667,CA,CYSN
VCMDL,MARTINDALE POND,VFR,43.191667,-79.275,CA,CYSN
VCNGR,NIAGARA-ON-THE-LAKE,VFR,43.258333,-79.075,CA,CYSN
VCCHB,CHAMPLAIN BRIDGE,VFR,45.408333,-75.758333,CA,CYRO
VCHEL,CHELSEA DAM,VFR,45.513333,-75.775556,CA,CYRO
VCMBL,CUMBERLAND,VFR,45.516667,-75.41,CA,CYRO
VCQRY,DESCHENES QUARRY,VFR,45.43,-75.82,CA,CYRO
VCINS,INNES,VFR,45.423611,-75.579722,CA,CYRO
VCORL,ORLEANS,VFR,45.476111,-75.524167,CA,CYRO
VCBCR,BELLS CORNERS,VFR,45.32,-75.833333,CA,CYOW
VCNTY,CENTURY,VFR,45.189444,-75.721111,CA,CYOW
VCCHB,CHAMPLAIN BRIDGE,VFR,45.408333,-75.758333,CA,CYOW
VCHEL,CHELSEA DAM,VFR,45.513333,-75.775556,CA,CYOW
VCCON,CONSTANCE LAKE,VFR,45.416667,-75.983333,CA,CYOW
VCMBL,CUMBERLAND,VFR,45.516667,-75.41,CA,CYOW
VCQRY,DESCHENES QUARRY,VFR,45.43,-75.82,CA,CYOW
VCEDW,EDWARDS,VFR,45.323056,-75.466111,CA,CYOW
VCINS,INNES,VFR,45.423611,-75.579722,CA,CYOW
VCPOU,LAC MCGREGOR,VFR,45.643611,-75.647778,CA,CYOW
VCORL,ORLEANS,VFR,45.476111,-75.524167,CA,CYOW
VCRSL,RUSSELL,VFR,45.2575,-75.366667,CA,CYOW
VCGUY,THURSO,VFR,45.598611,-75.245278,CA,CYOW
VCBCR,BELLS CORNERS,VFR,45.32,-75.833333,CA,CYR4_TCA
VCNTY,CENTURY,VFR,45.189444,-75.721111,CA,CYR4_TCA
VCCHB,CHAMPLAIN BRIDGE,VFR,45.408333,-75.758333,CA,CYR4_TCA
VCHEL,CHELSEA DAM,VFR,45.513333,-75.775556,CA,CYR4_TCA
VCCON,CONSTANCE LAKE,VFR,45.416667,-75.983333,CA,CYR4_TCA
VCMBL,CUMBERLAND,VFR,45.516667,-75.41,CA,CYR4_TCA
VCQRY,DESCHENES QUARRY,VFR,45.43,-75.82,CA,CYR4_TCA
VCEDW,EDWARDS,VFR,45.323056,-75.466111,CA,CYR4_TCA
VCINS,INNES,VFR,45.423611,-75.579722,CA,CYR4_TCA
VCPOU,LAC MCGREGOR,VFR,45.643611,-75.647778,CA,CYR4_TCA
VCORL,ORLEANS,VFR,45.476111,-75.524167,CA,CYR4_TCA
VCRSL,RUSSELL,VFR,45.2575,-75.366667,CA,CYR4_TCA
VCGUY,THURSO,VFR,45.598611,-75.245278,CA,CYR4_TCA
VCBNY,BETHANY,VFR,44.1825,-78.5675,CA,CYPQ
VCBGN,BRIDGENORTH CAUSEWAY,VFR,44.387222,-78.3925,CA,CYPQ
VCKNE,KEENE,VFR,44.241111,-78.162222,CA,CYPQ
VCLTL,LITTLE LAKE,VFR,44.296667,-78.3125,CA,CYPQ
VCLSK,MCCLOSKEY FACTORY,VFR,44.319722,-78.197778,CA,CYPQ
VCMLB,MILLBROOK,VFR,44.150556,-78.4475,CA,CYPQ
VCMEE,OMEMEE,VFR,44.299167,-78.558611,CA,CYPQ
VCSOL,SOLAR FARM,VFR,44.315,-78.398333,CA,CYPQ
VCHMG,SOUTH TIP OF CHEMONG LAKE,VFR,44.34,-78.446111,CA,CYPQ
VCRCE,WEST END OF RICE LAKE,VFR,44.113889,-78.2975,CA,CYPQ
VCCLK,CORALLEN LAKE,VFR,51.156944,-93.957778,CA,CYRL
VCFHR,FISHER ISLANDS,VFR,51.055556,-93.922222,CA,CYRL
VCGRL,GULL ROCK LAKE,VFR,50.985,-93.605556,CA,CYRL
VCHML,HAMMELL LAKE,VFR,51.094444,-94.043889,CA,CYRL
VCKEG,KEG LAKE,VFR,50.996667,-93.685278,CA,CYRL
VCLVL,LITTLE VERMILLION LAKE,VFR,51.196111,-93.857778,CA,CYRL
VCMDN,MADSEN,VFR,50.967778,-93.925278,CA,CYRL
VCMFM,MCFINLEY MINE,VFR,51.133333,-93.732778,CA,CYRL
VCNTP,NORTH TIP EAST BAY,VFR,51.177778,-93.672222,CA,CYRL
VCRLK,RANGER LAKE,VFR,51.066944,-93.573056,CA,CYRL
VCSLB,SLATE BAY,VFR,51.118056,-93.878611,CA,CYRL
VCSPB,ST PAUL BAY,VFR,51.019167,-93.916389,CA,CYRL
VCTLK,TOMATO LAKE,VFR,51.145833,-93.813889,CA,CYRL
VCWLK,WALSH LAKE,VFR,51.121944,-93.628889,CA,CYRL
VCBRM,BRIMLEY,VFR,46.4125,-84.566667,CA,CYAM
VCISF,I-75,VFR,46.433333,-84.393333,CA,CYAM
VCLKS,LOCKS,VFR,46.503333,-84.355,CA,CYAM
VCNGC,NORTH GROS CAP,VFR,46.575,-84.591667,CA,CYAM
VCCBC,CBC TOWER,VFR,50.075278,-92.027778,CA,CYXL
VCCRN,CORRIDOR NORTH,VFR,50.183333,-91.988333,CA,CYXL
VCDCP,DECEPTION LANDING,VFR,50.183333,-91.8,CA,CYXL
VCDEV,DEVILS ELBOW,VFR,50.225,-92.1,CA,CYXL
VCDPT,DRAYTON POINT,VFR,50.058333,-91.906667,CA,CYXL
VCWAL,HOLE IN THE WALL,VFR,50.2,-91.916667,CA,CYXL
VCHUD,HUDSON,VFR,50.1,-92.166667,CA,CYXL
VCINB,IRON BRIDGE,VFR,50.096667,-91.945,CA,CYXL
VCTWR,PAPE LAKE TOWER,VFR,50.108333,-91.833333,CA,CYXL
VCPEL,PELICAN FALLS SCHOOL,VFR,50.125,-91.991667,CA,CYXL
VCSJC,SUPERIOR JUNCTION,VFR,50.095833,-91.779167,CA,CYXL
VCHTS,THE CHUTES,VFR,50.046667,-91.895833,CA,CYXL
VCBWL,BIGWATER LAKE,VFR,48.6075,-81.283333,CA,CYTS
VCKMS,KAMISKOTIA LAKE,VFR,48.566667,-81.633333,CA,CYTS
VCKDC,KIDD CREEK,VFR,48.683333,-81.375,CA,CYTS
VCMTR,MATTAGAMI RIVER,VFR,48.6,-81.513333,CA,CYTS
VCPQP,PORCUPINE LAKE,VFR,48.483333,-81.183333,CA,CYTS
VCSTH,SOUTH END CITY,VFR,48.458333,-81.333333,CA,CYTS
VCFOF,401 / 404,VFR,43.767778,-79.333333,CA,CYTZ
VCLES,401 & LESLIE,VFR,43.766111,-79.365278,CA,CYTZ
VCBLF,BLUFFER'S PARK,VFR,43.708333,-79.233333,CA,CYTZ
VCHUB,HUMBER BAY,VFR,43.625556,-79.476111,CA,CYTZ
VCPCR,PORT CREDIT,VFR,43.55,-79.583333,CA,CYTZ
VCRYD,RAIL YARD,VFR,43.802778,-79.251111,CA,CYTZ
VCBCH,THE BEACHES,VFR,43.663333,-79.306667,CA,CYTZ
VCFOF,401/404,VFR,43.767778,-79.333333,CA,TORONTO_DON_VALLEY
VCLES,401 & LESLIE,VFR,43.766111,-79.365278,CA,TORONTO_DON_VALLEY
VCAUR,AURORA,VFR,44,-79.466667,CA,TORONTO_DON_VALLEY
VCCPM,CENTERPOINT MALL,VFR,43.795556,-79.421667,CA,TORONTO_DON_VALLEY
VCWTR,MARKHAM STOUFFVILLE HOSPITAL,VFR,43.886667,-79.245,CA,TORONTO_DON_VALLEY
VCMUS,MUSSELMANS LAKE,VFR,44.033333,-79.278333,CA,TORONTO_DON_VALLEY
VCNMT,NEWMARKET,VFR,44.05,-79.466667,CA,TORONTO_DON_VALLEY
VCPRT,PRESTON LAKE,VFR,43.986667,-79.38,CA,TORONTO_DON_VALLEY
VCQAR,QUARRY,VFR,43.897222,-79.490556,CA,TORONTO_DON_VALLEY
VCRTK,RACE TRACK,VFR,43.923889,-79.294167,CA,TORONTO_DON_VALLEY
VCRYD,RAIL YARD,VFR,43.802778,-79.251111,CA,TORONTO_DON_VALLEY
VCSTF,STOUFFVILLE,VFR,43.966667,-79.25,CA,TORONTO_DON_VALLEY
VCWLZ,WILCOX LAKE,VFR,43.948333,-79.435,CA,TORONTO_DON_VALLEY
VCWND,WONDERLAND,VFR,43.841667,-79.541667,CA,TORONTO_DON_VALLEY
VCDND,DUNCAN DAM,VFR,53.575,-77.500278,CA,CYGL
VCDKN,LAC DUNCAN,VFR,53.483889,-77.933611,CA,CYGL
VCION,LAC VION,VFR,53.6525,-77.8225,CA,CYGL
VCRAD,RADISSON,VFR,53.793611,-77.614167,CA,CYGL
VCRDS,RADISSON STATION,VFR,53.725556,-77.733889,CA,CYGL
VCSPW,SPILLWAY,VFR,53.784722,-77.454722,CA,CYGL
VCBIC,BIC,VFR,48.371667,-68.706667,CA,CYYY
VCLCV,LUCEVILLE,VFR,48.528889,-68.343611,CA,CYYY
VCCMS,MONT COMI,VFR,48.465278,-68.208611,CA,CYYY
VCMIT,POINTE MITIS,VFR,48.680556,-68.035556,CA,CYYY
VCPAP,POINTE-AU-PERE,VFR,48.510556,-68.459444,CA,CYYY
VCANA,ST-ANACLET,VFR,48.477222,-68.423889,CA,CYYY
VCMRC,STE-ANGELE-DE-MERICI,VFR,48.525278,-68.080833,CA,CYYY
VCSBD,STE-BLANDINE,VFR,48.361389,-68.460833,CA,CYYY
VCCAS,CASAULT,VFR,46.951111,-70.659444,CA,CSE5
VCISM,L'ISLET-SUR-MER,VFR,47.128611,-70.371111,CA,CSE5
VCBOI,BOISE,VFR,45.769722,-73.716389,CA,CYMX
VCCAR,CARILLON,VFR,45.568056,-74.383611,CA,CYMX
VCHYC,HUDSON,VFR,45.4625,-74.140278,CA,CYMX
VCPDT,PONT DE LA 13,VFR,45.583056,-73.84,CA,CYMX
VCPDN,PORTE DU NORD,VFR,45.841944,-74.069167,CA,CYMX
VCARC,PRISON,VFR,45.75,-73.856944,CA,CYMX
VCACD,AUTOROUTE 10 / RIVIERE L'ACADIE,VFR,45.407778,-73.368333,CA,CYHU
VCBSV,BOUCHERVILLE,VFR,45.613333,-73.456667,CA,CYHU
VCCVS,CARRIERE VARENNES,VFR,45.665278,-73.335556,CA,CYHU
VCBCY,CHAMBLY,VFR,45.461111,-73.277222,CA,CYHU
VCIRE,IREQ,VFR,45.612778,-73.383889,CA,CYHU
VCPRK,PARC,VFR,45.551389,-73.469722,CA,CYHU
VCPMM,PROMENADES,VFR,45.505278,-73.378333,CA,CYHU
VCSTB,ST-BASILE,VFR,45.526667,-73.288889,CA,CYHU
VCLPR,ST-PHILIPPE,VFR,45.352778,-73.474722,CA,CYHU
VCCHB,CHAMPLAIN BRIDGE,VFR,45.408333,-75.758333,CA,CYND
VCHEL,CHELSEA DAM,VFR,45.513333,-75.775556,CA,CYND
VCMBL,CUMBERLAND,VFR,45.516667,-75.41,CA,CYND
VCQRY,DESCHENES QUARRY,VFR,45.43,-75.82,CA,CYND
VCPOU,LAC MCGREGOR,VFR,45.643611,-75.647778,CA,CYND
VCINS,INNES,VFR,45.423611,-75.579722,CA,CYND
VCORL,ORLEANS,VFR,45.476111,-75.524167,CA,CYND
VCGUY,THURSO,VFR,45.598611,-75.245278,CA,CYND
VCAIR,AEROPORT,VFR,46.788333,-71.3975,CA,QUEBEC_LAC_ST_AUGUSTIN
VCAPR,CAP ROUGE,VFR,46.7475,-71.343333,CA,QUEBEC_LAC_ST_AUGUSTIN
VCCHM,CHEMINEE,VFR,46.757222,-71.4425,CA,QUEBEC_LAC_ST_AUGUSTIN
VCDVL,DU VALLON,VFR,46.798333,-71.29,CA,QUEBEC_LAC_ST_AUGUSTIN
VCGAG,GAGNON,VFR,46.729722,-71.431389,CA,QUEBEC_LAC_ST_AUGUSTIN
VCGOV,GAUVIN,VFR,46.766111,-71.372778,CA,QUEBEC_LAC_ST_AUGUSTIN
VCSLR,SAINT-LAURENT,VFR,46.733056,-71.4075,CA,QUEBEC_LAC_ST_AUGUSTIN
