ident,name,type,latitude,longitude,country code,airport,procedures
HWS,Howard Springs,NDB,-12.46889973,131.0429993,AU,YPDN,
IFL,Innisfail,NDB,-17.56170082,146.0149994,AU,YIFL,
IVL,Inverell,NDB,-29.88470078,151.1399994,AU,YIVL,
JCW,Jacobs Well,VOR,-27.76140022,153.3339996,AU,,
JLC,Julia Creek,NDB,-20.66500092,141.723999,AU,YJLC,
JNB,Jurien Bay,VOR,-30.31329918,115.0540009,AU,,
JT,Jandakot,NDB,-32.10279846,115.887001,AU,YPJT,STAR:JANDAKOT 3G|JANDAKOT 3R|JANDAKOT 3W
JVS,Jervois,NDB,-22.94919968,136.1450043,AU,YJVS,
KA,Karratha,VOR-DME,-20.71500015,116.7740021,AU,YPKA,
KAT,Katoomba,NDB,-33.71080017,150.3000031,AU,,
KCY,Kilcoy,NDB,-26.91889954,152.572998,AU,,
KG,Kalgoorlie,VOR-DME,-30.78969955,121.4530029,AU,YPKG,
KII,King Island,NDB,-39.88909912,143.875,AU,YKII,
KMP,Kempsey,NDB,-31.05830002,152.7899933,AU,YKMP,
KOW,Kowanyama,NDB,-15.47970009,141.7480011,AU,YKOW,
KRY,Kingaroy,NDB,-26.57859993,151.8439941,AU,YKRY,
KSC,Kingscote,NDB,-35.70920181,137.5140076,AU,YKSC,
KU,Kununurra,VOR-DME,-15.77560043,128.7089996,AU,YPKU,
LAV,Laravale,VOR,-28.08979988,152.9250031,AU,,
LEC,Leigh Creek,VOR,-30.59639931,138.4290009,AU,YLEC,
LEO,Leonora,NDB,-28.87890053,121.3199997,AU,YLEO,
LHI,Lord Howe Island,NDB-DME,-31.52120018,159.0659943,AU,YLHI,
LHR,Lockhart River,NDB,-12.78829956,143.3029938,AU,YLHR,
LIS,Lismore,NDB,-28.82309914,153.2579956,AU,YLIS,
LM,Learmonth,VOR-DME,-22.23469925,114.0940018,AU,YPLM,
LRE,Longreach,VOR,-23.42440033,144.2819977,AU,YLRE,
LRT,Lake Albert,NDB,-35.68809891,139.3480072,AU,,
LST,Leinster,NDB,-27.84059906,120.6999969,AU,YLST,
LT,Launceston,VOR-DME,-41.54389954,147.2129974,AU,YMLT,SID:LAUNCESTON 1
LTN,Laverton,NDB,-28.61219978,122.4229965,AU,YLTN,
LTV,Latrobe Valley,NDB,-38.21360016,146.4750061,AU,YLTV,
LVG,Mount Livingstone,VOR,-37.14110184,147.552002,AU,,
MA,Mount Isa,VOR-DME,-20.66469955,139.4859924,AU,YBMA,
MB,Moorabbin,NDB,-37.97650146,145.0899963,AU,YMMB,
MBY,Modbury (DECOMISSIONED),NDB,-34.8321991,138.6990051,AU,YPAD,
MC,Maroochydore,VOR-DME,-26.5977993,153.0899963,AU,YBSU,
MCO,Mallacoota,VOR-DME,-37.59619904,149.7180023,AU,YMCO,
MDG,Mudgee,VOR,-32.56090164,149.5939941,AU,YMDG,
MEK,Meekatharra,VOR-DME,-26.60689926,118.5329971,AU,YMEK,
MER,Merimbula,NDB-DME,-36.91429901,149.8990021,AU,YMER,
MFD,Mansfield,NDB,-37.04719925,146.1399994,AU,,
MGD,Maningrida,NDB,-12.06280041,134.2319946,AU,YMGD,
MHU,Mcarthur River Mine,NDB,-16.44610023,136.0780029,AU,YMHU,
MIA,Mildura,VOR-DME,-34.22669983,142.0859985,AU,YMIA,
MJM,Manjimup,NDB,-34.2580986,116.1210022,AU,YMJM,
MK,Mackay,VOR-DME,-21.17280006,149.1869965,AU,YBMK,SID:MACKAY 2
ML,Melbourne,VOR-DME,-37.65999985,144.8419952,AU,YMML,SID:MELBOURNE 6
MLY,Maleny,VOR,-26.74469948,152.7610016,AU,,
MNE,Mount Keith,NDB,-27.28689957,120.5490036,AU,YMNE,
MNG,Mangalore,VOR,-36.88610077,145.1940002,AU,YMNG,SID:MANGALORE 4
MOG,Mount Magnet,NDB,-28.06419945,117.8440018,AU,YMOG,
MOR,Moree,NDB,-29.49729919,149.852005,AU,YMOR,
MPA,Minnipa,NDB,-32.84329987,135.147995,AU,YMPA,
MQD,Mount Mcquoid (Closed Nov 2008),VOR,-33.10829926,151.1390076,AU,,
MQD,Mount Mcquoid (Closed May 2016),NDB,-33.11220169,151.1390076,AU,,
MRB,Moranbah,NDB,-22.0625,148.0749969,AU,YMRB,
MRW,Morawa,NDB,-29.20890045,116.0240021,AU,YMRW,
MRY,Moruya,NDB,-35.89839935,150.1430054,AU,YMRY,
MSO,Mount Sandon,VOR,-31.38750076,151.4109955,AU,,
MTG,Mount Gambier,VOR,-37.75139999,140.7850037,AU,,
MTI,Mornington Island,NDB,-16.65920067,139.1699982,AU,YMTI,
MTP,Mount Hope,VOR-DME,-34.13499832,135.3399963,AU,YCUS,
MYB,Maryborough,NDB,-25.5196991,152.7100067,AU,YMYB,
NAR,Narrandera,VOR-DME,-34.70190048,146.5169983,AU,YNAR,
NBR,Narrabri,NDB,-30.32069969,149.8309937,AU,YNBR,
NGU,Ngukurr,NDB,-14.72500038,134.7389984,AU,YNGU,
NHL,Nhill,VOR,-36.31579971,141.6459961,AU,YNHL,
NIE,Nile,NDB,-41.65280151,147.3029938,AU,YMLT,
NRB,Narembeen,NDB,-32.07170105,118.3949966,AU,,
NRC,Naracoorte,NDB,-36.97819901,140.723999,AU,YNRC,
NRM,Narromine,NDB,-32.22309875,148.2290039,AU,YNRM,
NSM,Norseman,NDB,-32.19440079,121.7990036,AU,YNSM,
NTN,Normanton,NDB,-17.69580078,141.072998,AU,YNTN,
NWA,Nowra,TACAN,-34.95000076,150.5330048,AU,YSNW,SID:NOWRA 5
NWN,Newman,VOR-DME,-23.42079926,119.8030014,AU,YNWN,
NYA,Natya,VOR,-34.96889877,143.2330017,AU,,
NYN,Nyngan,NDB,-31.55220032,147.1950073,AU,YNYN,
OK,Oakey,VOR-DME,-27.39999962,151.7380066,AU,YBOK,SID:OAKEY 6
OOD,Oodnadatta,NDB,-27.55470085,135.4420013,AU,YOOD,
OOM,Moomba,NDB-DME,-28.10440063,140.1990051,AU,YOOM,
ORG,Orange,NDB,-33.3830986,149.1239929,AU,YORG,
PAG,Port Augusta,NDB,-32.52640152,137.701004,AU,YPAG,
PBO,Paraburdoo,VOR-DME,-23.17250061,117.7369995,AU,YPBO,
PCK,Point Cook,NDB,-37.92679977,144.7559967,AU,YMPC,
PD,Port Hedland,VOR-DME,-20.37829971,118.6230011,AU,YPPD,
PEA,Pearce,TACAN,-31.6739006,116.0169983,AU,YPEA,SID:PEARCE 6A;STAR:PEARCE 4G|PEARCE 4R|PEARCE 4W
PEA,Pearce,NDB,-31.65439987,116.0189972,AU,YPEA,
PF,Parafield,NDB,-34.79970169,138.6170044,AU,YPPF,SID:PARAFIELD 1
PH,Perth,VOR-DME,-31.94499969,115.9589996,AU,YPPH,SID:PERTH 7
PIY,Pingelly,NDB,-32.53919983,117.0739975,AU,,
PKS,Parkes,VOR-DME,-33.1310997,148.2369995,AU,YPKS,
PLC,Port Lincoln,NDB,-34.60440063,135.8730011,AU,YPLC,
PLE,Plenty,NDB,-37.72029877,145.1109924,AU,YMEN,
PLO,Point Lookout,VOR,-30.49250031,152.3589935,AU,,
PMQ,Port Macquarie,NDB,-31.43560028,152.8670044,AU,YPMQ,
PN,Proserpine,VOR-DME,-20.49670029,148.5529938,AU,YBPN,
POD,Portland,NDB,-38.31439972,141.4730072,AU,YPOD,
PRL,Parkerville,NDB,-31.8593998,116.1179962,AU,YPPH,
QDI,Quirindi,NDB,-31.49279976,150.5240021,AU,YQDI,
REN,Renmark,NDB,-34.19219971,140.6759949,AU,YREN,
RIC,Richmond,TACAN,-33.60739899,150.798996,AU,YSRI,SID:RICHMOND 4|RICHMOND 6
RIC,Richmond,NDB,-33.59690094,150.776001,AU,YSRI,
RK,Rockhampton,VOR-DME,-23.38279915,150.4720001,AU,YBRK,SID:ROCKHAMPTON 3
RMD,Richmond,NDB,-20.69779968,143.1100006,AU,YRMD,
ROC,Rockdale,NDB,-37.58470154,144.8179932,AU,YMML,
ROM,Roma,NDB,-26.54310036,148.7819977,AU,YROM,
RPY,Ripley (Decommissioned),NDB,-37.89250183,144.4920044,AU,YMAV,
RTI,Rottnest Island,NDB,-32.00419998,115.5449982,AU,YRTI,
RUG,Rugby,NDB,-34.38679886,148.9750061,AU,,
SBG,Strathbogie,NDB,-36.85279846,145.7380066,AU,,
SCO,Scone,NDB,-32.03469849,150.8309937,AU,YSCO,
SCR,Southern Cross,NDB,-31.23220062,119.3560028,AU,YSCR,
SDM,Sydenham,NDB,-33.91529846,151.1670074,AU,,
SFL,Stonefield (DECOMMISSIONED),NDB,-34.39220047,139.3500061,AU,,
SGE,St George,NDB,-28.04719925,148.5970001,AU,YSGE,
SGT,Singleton,NDB,-32.55220032,151.2579956,AU,,
SHT,Shepparton,NDB,-36.42839813,145.3959961,AU,YSHT,
SLS,Shellys,NDB,-34.70849991,150.0039978,AU,,
SMI,Smithton,NDB,-40.83319855,145.0820007,AU,YSMI,
SPG,Simpsons Gap,NDB,-23.72220039,133.7460022,AU,YBAS,
SRN,Strahan,NDB,-42.15280151,145.2949982,AU,YSRN,
STH,St.hHlens,NDB,-41.33530045,148.2819977,AU,YSTH,
SWH,Swan Hill,NDB,-35.38050079,143.5399933,AU,YSWH,
SY,Sydney,DME,-33.94279861,151.18099,AU,YSSY,SID:SYDNEY 3
TAM,Taroom,VOR,-25.80279922,149.8959961,AU,YTAM,
TBD,Tailem Bend (DECOMMISSIONED),VOR,-35.24330139,139.5099945,AU,,
TDL,Tindal,TACAN,-14.52470016,132.371994,AU,YPTN,
TEF,Telfer,NDB,-21.71139908,122.2129974,AU,YTEF,
TEM,Temora,NDB,-34.42499924,147.5180054,AU,YTEM,
TGM,Thargomindah,NDB,-27.99329948,143.8150024,AU,YTGM,
TIB,Tibooburra,NDB,-29.44639969,142.0579987,AU,YTIB,
TL,Townsville,VOR-DME,-19.24500084,146.7579956,AU,YBTL,SID:TOWNSVILLE 3E|TOWNSVILLE 4N
TMO,The Monument,NDB,-21.80970001,139.923996,AU,YTMO,
TN,Tindal,VOR,-14.51920033,132.3710022,AU,YPTN,
TNG,Thangool,NDB-DME,-24.49419975,150.5700073,AU,YTNG,
TNK,Tennant Creek,VOR-DME,-19.63439941,134.1809998,AU,YTNK,
TPB,Temple Bar,NDB,-23.74500084,133.7890015,AU,YBAS,
TRE,Taree,NDB,-31.88949966,152.5090027,AU,YTRE,
TST,Truscott,NDB,-14.08969975,126.387001,AU,YTST,
TTR,Tea Tree,NDB,-42.69219971,147.3139954,AU,YMHB,
TTX,Troughton Island,NDB,-13.75469971,126.1490021,AU,YTTI,
TVL,Townsville,TACAN,-19.27829933,146.7429962,AU,YBTL,
TW,Tamworth,VOR-DME,-31.06620026,150.8300018,AU,YSTW,
TWB,Toowoomba,NDB,-27.54190063,151.9120026,AU,YTWB,
VRD,Victoria River Downs,NDB,-16.40469933,131.0070038,AU,YVRD,
WAV,Wave Hill,NDB,-17.39249992,131.1210022,AU,YWAV,
WAY,Wallaby,NDB,-23.87420082,134.0299988,AU,YBAS,
WBL,Warrnambool,NDB,-38.28739929,142.4539948,AU,YWBL,
WBR,Warburton Range,NDB,-26.12809944,126.5800018,AU,YWBR,
WDH,Windorah,NDB,-25.41080093,142.6629944,AU,YWDH,
WG,Wagga Wagga,VOR-DME,-35.16559982,147.4689941,AU,YSWG,
WGT,Wangaratta,NDB,-36.42150116,146.3049927,AU,YWGT,
WHA,Whyalla,NDB,-33.05810165,137.5240021,AU,YWHA,
WJS,Wee Jasper,VOR,-35.26060104,148.6670074,AU,,
WKB,Warracknabeal,NDB,-36.31949997,142.4120026,AU,YWKB,
WLE,Williamsdale,VOR,-35.56399918,149.1779938,AU,,
WLG,Walgett,VOR,-30.02869987,148.128006,AU,YWLG,
WLM,Williamtown,TACAN,-32.79710007,151.8329926,AU,YWLM,
WLU,Wiluna,NDB,-26.62470055,120.2200012,AU,YWLU,
WMD,West Maitland,VOR,-32.75490189,151.5319977,AU,,
WOL,Wollongong,NDB,-34.55789948,150.7910004,AU,YSHL,
WON,Wonthaggi,VOR,-38.47119904,145.6230011,AU,,
WP,Weipa,VOR-DME,-12.67329979,141.9230042,AU,YBWP,
WR,Woomera,NDB,-31.1432991,136.8079987,AU,YPWR,
WTN,Winton,NDB,-22.36529922,143.0839996,AU,YWTN,
WWL,West Wyalong,NDB,-33.93569946,147.1900024,AU,YWWL,
WYM,Wyndham,NDB,-15.50969982,128.151001,AU,YWYM,
WYY,Wynyard,VOR,-40.9992981,145.7259979,AU,YWYY,
YAS,Yass,NDB,-34.82839966,149.0420074,AU,,
YNG,Young,NDB,-34.25009918,148.2460022,AU,YYNG,
YWE,Yarrowee,VOR,-37.73839951,143.7550049,AU,,
ABA,Aruba,VOR-DME,12.50979996,-69.94069672,AW,TNCA,
BEA,Reina Beatrix,VOR-DME,12.50570011,-70.01820374,AW,TNCA,
A,Baku/Bina,NDB,40.44499969,50.06330109,AZ,,
AU,Akhsu,NDB,40.56669998,48.38330078,AZ,,
BI,Baku,NDB,40.51499939,50.0182991,AZ,UBBB,
BN,Baku,NDB,40.41999817,50.06499863,AZ,UBBB,
BU,Baku,NDB,40.52170181,50.06330109,AZ,UBBB,
ED,Yevlakh,NDB,40.6067009,47.18330002,AZ,,
GYD,Baku,VOR-DME,40.47240067,50.05070114,AZ,UBBB,
I,Baku,NDB,40.48830032,50.02999878,AZ,,
K,Gyandzha,NDB,40.72169876,46.3382988,AZ,,
KL,Kala,NDB,40.35499954,50.20000076,AZ,,
KM,Gyandzha,NDB,40.69829941,46.38000107,AZ,UBBG,
MO,Khanlar,NDB,40.61669922,46.33330154,AZ,,
N,Baku,NDB,40.44829941,50.04999924,AZ,,
NO,Nakhchivan,NDB,39.1651001,45.48590088,AZ,UBBB,
NT,Nakhchivan,NDB,39.22589874,45.41429901,AZ,,
U,Baku/Bina,NDB,40.49330139,50.06330109,AZ,,
ZW,Gyandzha,NDB,40.76670074,46.26900101,AZ,UBBG,
BLK,Banja Luka,NDB,45.09529877,17.25810051,BA,LQBK,
DER,Derventa,VOR-DME,44.98410034,17.96940041,BA,,
DNC,Mostar,NDB,43.13750076,17.84740067,BA,LQMO,
GAC,Gacko,NDB,43.14289856,18.55830002,BA,,
KEB,Sarajevo,VOR-DME,43.93389893,18.44980049,BA,LQSA,
KG,Kobiljaca,NDB,43.88140106,18.17700005,BA,LQSA,
LAK,Banja Luka,VOR-DME,44.94169998,17.29579926,BA,LQBK,
LU,Banja Luka,NDB,44.96080017,17.29579926,BA,,
MGV,Mcgovern,NDB,44.85340118,18.75049973,BA,,
MSR,Mostar,VOR-DME,43.26139832,17.85569954,BA,LQMO,
NA,Banja Luka,NDB,44.92079926,17.30579948,BA,,
OMA,Omarska,VOR-DME,44.9571991,16.80809975,BA,,
OTJ,Mostar,TACAN,43.27470016,17.85289955,BA,LQMO,
SAR,Sarajevo,VORTAC,43.82479858,18.33410072,BA,LQSA,
TU,Tuzla,NDB,44.47729874,18.4829998,BA,LQTZ,
TUZ,Tuzla,TACAN,44.45709991,18.72960091,BA,LQTZ,
BGI,Adams,VOR-DME,13.07499981,-59.48389816,BB,TBPB,
BL,Barisal,NDB,22.79780006,90.29779816,BD,VGBR,
CB,Coxs Bazar,NDB,21.45289993,91.96579742,BD,VGCB,
CML,Comilla,VOR,23.43379974,91.19010162,BD,VGCM,
CTG,Chittagong,VOR-DME,22.25769997,91.82749939,BD,VGEG,
DAC,Dhaka,VOR-DME,23.8246994,90.41259766,BD,VGHS,
EG,Chittagong,NDB,22.25130081,91.81790161,BD,VGEG,
IS,Ishurdi,NDB,24.15279961,89.0447998,BD,VGIS,
JSR,Jessore,VOR,23.17690086,89.1631012,BD,VGJR,
RAJ,Rajshahi,VOR,24.44000053,88.61499786,BD,VGRJ,
SDP,Saidpur,VOR,25.75449944,88.90989685,BD,VGSD,
SYT,Sylhet,VOR,24.96080017,91.86689758,BD,VGSY,
AFI,Affligem,VOR-DME,50.90779877,4.13888979,BE,EBBR,
ANT,Antwerpen,VOR-DME,51.19060135,4.472499847,BE,EBAW,
BBE,Beauvechain,TACAN,50.75640106,4.768060207,BE,EBBE,
BBL,Kleine Brogel,TACAN,51.17029953,5.466390133,BE,EBBL,
BFS,Florennes,TACAN,50.24140167,4.653059959,BE,EBFS,
BUB,Brussels,VOR-DME,50.90219879,4.538060188,BE,EBBR,
BUN,Bruno,VOR-DME,51.11859894,4.841939926,BE,EBBR,
CC,Charleroi Lctr,NDB,50.46889877,4.48472023,BE,,
CIV,Chi̬vres,VOR,50.57389832,3.832779884,BE,EBCV,
COA,Costa,VOR-DME,51.34809875,3.355279922,BE,,SID:COSTA 2A|COSTA 2B;STAR:COSTA 2R|COSTA 5E|COSTA 5U
DD,Oostende,NDB,51.19390106,2.835000038,BE,,
FLO,Flora,VOR-DME,50.87670135,5.134439945,BE,,
GSY,Gosly,VOR-DME,50.45389938,4.441390038,BE,EBCI,
HUL,Huldenberg,VOR-DME,50.74940109,4.641670227,BE,EBBE,
KOK,Koksy,VORTAC,51.09469986,2.651669979,BE,EBFN,
LGE,Liege,VOR-DME,50.65390015,5.470560074,BE,EBLG,
LNO,Olno,VOR-DME,50.58580017,5.710279942,BE,,SID:OLNO 3B|OLNO 4A|OLNO 4G|OLNO 4H|OLNO 5J|OLNO 6K;STAR:OLNO 1T|OLNO 2M|OLNO 3U|OLNO 4E
MAK,Mackel,NDB,50.96469879,3.496109962,BE,,
NIK,Nicky,VOR-DME,51.16500092,4.183889866,BE,EBAW,
OB,Brussels,NDB,50.92029953,4.616390228,BE,EBBR,
OKT,Kortrijk,NDB,50.82400131,3.224829912,BE,EBKT,
ONC,Charleroi,NDB,50.48939896,4.555280209,BE,EBCI,
ONL,Liege,NDB,50.7010994,5.549170017,BE,EBLG,
ONO,Oostende,NDB,51.21749878,2.996390104,BE,EBOS,
ONT,Kleine Brogel,NDB,51.2132988,5.557499886,BE,EBBL,
ONW,Antwerpen,NDB,51.16749954,4.566390038,BE,EBAW,
OZ,Brussels,NDB,50.82690048,4.466939926,BE,EBBR,
SLV,Spa,NDB,50.47809982,5.913060188,BE,,
SPI,Sprimont,VOR-DME,50.51470184,5.623330116,BE,,
AY,Arli,NDB,11.57320023,1.45678997,BF,,
BD,Bobo Dioulasso,VOR-DME,11.14500046,-4.350860119,BF,DFOO,
BDO,Bobo Dioulasso,NDB,11.17529964,-4.310359955,BF,DFOO,
DD,Dori,NDB,14.0340004,-0.033473,BF,,
OG,Ouagadougou,VOR-DME,12.34630013,-1.512830019,BF,DFFD,
OUA,Ouagadougou,NDB,12.33399963,-1.525189996,BF,DFFD,
B,Burgas,NDB,42.55350113,27.49329948,BG,,
BGS,Burgas,VOR-DME,42.57109833,27.51989937,BG,LBBG,
BGS,Burgas,NDB,42.62689972,27.58939934,BG,LBBG,
BLO,Bailovo,VOR-DME,42.66719818,23.81389999,BG,,
BOZ,Bozhourishte,NDB,42.77000046,23.19109917,BG,LBSF,
BU,Burgas,NDB,42.51890182,27.44610023,BG,,
DWN,Devnya,NDB,43.25,27.6541996,BG,LBWN,
F,Sofia,NDB,42.69720078,23.37610054,BG,LBSF,
G,Gorna,NDB,43.15439987,25.68580055,BG,,
GO,Gorna,NDB,43.14110184,25.81310081,BG,,
GOL,Golyama,VOR-DME,43.09500122,24.22060013,BG,,
GRN,Gorna Oryahovitsa,VOR-DME,43.15390015,25.71080017,BG,LBGO,
GRN,Gorna,NDB,43.1617012,25.6128006,BG,LBGO,
KAL,Kalotina,VOR-DME,42.94919968,22.875,BG,,
O,Gorna,NDB,43.14770126,25.74080086,BG,,
P,Plovdiv,NDB,42.05469894,24.87380028,BG,,
PDV,Plovdiv,VOR-DME,42.05329895,24.87610054,BG,LBPD,
R,Varna,NDB,43.22930145,27.85659981,BG,LBWN,
RUS,Ruse,NDB,43.65000153,25.98329926,BG,,
S,Sofia,NDB,42.69440079,23.43560028,BG,LBSF,
SF,Sofia,NDB,42.69810104,23.30559921,BG,LBSF,
SOF,Sofia,VOR-DME,42.69810104,23.38940048,BG,LBSF,
SOF,Sofia,NDB,42.69219971,23.4666996,BG,LBSF,
U,Burgas,NDB,42.58720016,27.53779984,BG,,
W,Varna,NDB,43.23450089,27.79649925,BG,LBWN,
WAK,Vakarel,NDB,42.59170151,23.70439911,BG,,
WN,Varna,NDB,43.24119949,27.74230003,BG,LBWN,
WR,Varna,NDB,43.2242012,27.90679932,BG,LBWN,
WRN,Varna,VOR-DME,43.23139954,27.81719971,BG,LBWN,
BAH,Bahrain,VOR-DME,26.26420021,50.64889908,BH,OBBI,
LB,Bahrain,NDB,26.25839996,50.65520096,BH,OBBI,
SIA,Shaikh Isa,VORTAC,25.92180061,50.59049988,BH,OBBS,
BJA,Bujumbura,VOR-DME,-3.346339941,29.3220005,BI,HBBA,
BN,Bujumbura,NDB,-3.248500109,29.30629921,BI,HBBA,
DO,Kirundo,NDB,-2.54576993,30.10420036,BI,,
GA,Muyinga,NDB,-2.843960047,30.34609985,BI,,
GI,Gitega,NDB,-3.419620037,29.91469955,BI,HBBE,
KW,Bujumbura,NDB,-3.132169962,29.28849983,BI,HBBA,
NL,Nyanza-Lac,NDB,-4.347129822,29.59700012,BI,,
RG,Rwegura,NDB,-2.916510105,29.51869965,BI,,
YI,Ruyigi,NDB,-3.474750042,30.24819946,BI,,
CO,Cotonou,NDB,6.370810032,2.402499914,BJ,DBBB,
PA,Parakou,VOR,9.370109558,2.619080067,BJ,DBBP,
TYE,Cotonou,VOR-DME,6.362140179,2.393249989,BJ,DBBB,
TYK,Kandi,NDB,11.14449978,2.939749956,BJ,,
TYN,Natitingou,NDB,10.36240005,1.349840045,BJ,DBBN,
BDA,Bermuda,VOR-DME,32.36439896,-64.68959808,BM,TXKF,
AKI,Anduki,NDB,4.630280018,114.3720016,BN,,
BRU,Brunei,VOR-DME,4.87458992,114.8850021,BN,WBSB,
AGU,Monteagudo,NDB,-19.83550072,-63.96530151,BO,SLAG,
ANA,Santa Ana,NDB,-13.76299953,-65.43229675,BO,SLSA,
APB,Apolo,NDB,-14.68540001,-68.41660309,BO,SLAP,
ASG,Ascencion De Guarayos,NDB,-15.77130032,-63.06639862,BO,SLAS,
BJO,Bermejo,NDB,-22.76880074,-64.31210327,BO,SLBJ,
BOR,San Borja,VOR,-14.85210037,-66.7365036,BO,SLSB,
CAL,Calamarca,VOR-DME,-16.87919998,-68.08029938,BO,,
CAM,Camiri,NDB,-20.00639915,-63.52590179,BO,SLCA,
CBA,Cochabamba,VOR-DME,-17.42130089,-66.17900085,BO,SLCB,
CIJ,Cobija,NDB,-11.04119968,-68.78160095,BO,SLCO,
CRC,Coroico,NDB,-16.19519997,-67.72100067,BO,,
GYA,Guayaramerin,NDB,-10.82549953,-65.34369659,BO,SLGY,
JOA,San Joaquin,NDB,-13.05000019,-64.66670227,BO,SLJO,
LPZ,La Paz,NDB,-16.50790024,-68.1690979,BO,SLLP,
MGD,Magdalena,NDB,-13.26210022,-64.07499695,BO,SLMG,
OBO,Robore,NDB,-18.33189964,-59.76620102,BO,SLRB,
ORU,Oruro,NDB,-17.9538002,-67.09159851,BO,SLOR,
PAZ,La Paz,VOR-DME,-16.51199913,-68.23339844,BO,SLLP,
POI,Potosi,NDB,-19.54850006,-65.72989655,BO,SLPO,
PSZ,Puerto Suarez,NDB,-18.98189926,-57.81840134,BO,SLPS,
PVR,El Porvenir,NDB,-20.75349998,-63.2016983,BO,,
R,La Paz,NDB,-16.51180077,-68.22000122,BO,,
R,Cochabamba,NDB,-17.39940071,-66.26460266,BO,SLCB,
RBQ,Rurrenabaque,NDB,-14.50430012,-67.4598999,BO,,
RBT,Riberalta,VOR,-11.02070045,-66.10150146,BO,SLRI,
REA,Riberalta,NDB,-11.008055,-66.073889,BO,SLRI,
REY,Reyes,NDB,-14.32680035,-67.39350128,BO,,
SJV,San Javier,NDB,-16.3307991,-62.60580063,BO,SLJV,
SMT,San Matias,NDB,-16.33799934,-58.38700104,BO,SLTI,
SNG,San Ignacio De Velasco,NDB,-16.38299942,-60.96459961,BO,SLSI,
SRJ,San Borja,NDB,-14.85770035,-66.7365036,BO,SLSB,
SUR,Sucre,VOR-DME,-19.01129913,-65.29160309,BO,SLSU,
TAR,Tarija,VOR-DME,-21.54579926,-64.71289825,BO,SLTJ,
TCZ,El Trompillo,NDB,-17.80380058,-63.17350006,BO,SLET,
TDD,Trinidad,NDB,-14.82439995,-64.92369843,BO,SLTR,
TRI,Trinidad,VOR-DME,-14.79909992,-64.93840027,BO,SLTR,
VIR,Viru Viru,VOR-DME,-17.62849998,-63.14989853,BO,SLVR,
VRO,Viru Viru,NDB,-17.5366993,-63.20069885,BO,SLVR,
VTS,Villamontes,NDB,-21.25469971,-63.40670013,BO,SLVM,
VVO,Viru Viru,NDB,-17.72920036,-63.07830048,BO,,
YAC,Yacuiba,NDB,-21.96010017,-63.65319824,BO,SLYA,
HTO,Hato,TACAN,12.18999958,-68.95500183,BQ,TNCC,
PJB,Bonaire,NDB,12.1328001,-68.28099823,BQ,TNCB,
PJE,St.eEstatius,NDB,17.4871006,-62.99169922,BQ,TNCE,
PJG,Curacao,VOR-DME,12.20119953,-69.0094986,BQ,TNCC,
PJM,St.mMarten,VOR-DME,18.03809929,-63.11830139,BQ,TNCM,
AAQ,Araraquara,NDB,-21.81299973,-48.13949966,BR,SBAQ,
ACJ,Aracaju,VOR-DME,-10.98400021,-37.07139969,BR,SBAR,
ADA,Aldeia,VOR-DME,-22.81279945,-42.09529877,BR,SBES,
AFS,Afonsos,NDB,-22.86700058,-43.3669014,BR,SBAF,
AGI,Araguaina,NDB,-7.233500004,-48.23899841,BR,SWGN,
AGN,Alagoinhas,NDB,-12.15270042,-38.38949966,BR,SBSV,
AI,Sao Joao,NDB,-1.281329989,-44.90330124,BR,,
ALC,Alcantara,NDB,-2.381500006,-44.39929962,BR,SNCW,
AMP,Amapa,NDB,2.068830013,-50.86050034,BR,SBAM,
ANP,Anapolis,VOR-DME,-16.26070023,-48.99200058,BR,SBAN,
ANP,Anapolis,NDB,-16.31739998,-49.04029846,BR,SBAN,
ARA,Aracatuba,NDB,-21.13929939,-50.42670059,BR,SBAU,
ARG,Araguaia,NDB,-8.35367012,-49.29919815,BR,SBAA,
ARX,Araxa,VOR-DME,-19.68899918,-47.0605011,BR,SBAX,
ARX,Araxa,NDB,-19.56100082,-46.96469879,BR,SBAX,
ASS,Assis,NDB,-22.64480019,-50.45299911,BR,SNAX,
ATF,Alta Floresta,VOR-DME,-9.868359566,-56.10490036,BR,SBAT,
ATM,Altamira,VOR,-3.249330044,-52.24769974,BR,SBHT,
AV,Abrolhos,NDB,-17.96450043,-38.69380188,BR,,
BAG,Garcas,VOR-DME,-15.85350037,-52.39569855,BR,SBBW,
BBC,Barbacena,NDB,-21.2670002,-43.7641983,BR,SBBQ,
BCH,Bacacheri,NDB,-25.40270042,-49.22900009,BR,SBBI,
BCO,Bonsucesso,VOR-DME,-23.40629959,-46.38550186,BR,SBGR,
BCP,Dezoito,NDB,-22.42670059,-40.02980042,BR,,
BDA,Boca Do Acre,NDB,-8.904259682,-67.48860168,BR,,
BEL,Belem,VOR-DME,-1.384330034,-48.47850037,BR,SBBE,
BGC,Braganca,VOR-DME,-22.9531002,-46.56809998,BR,SDBP,
BGE,Bage,VOR,-31.39069939,-54.10979843,BR,SBBG,
BHZ,Belo Horizonte,VOR-DME,-19.83580017,-44.00360107,BR,SBBH,
BHZ,Belo Horizonte,NDB,-19.85330009,-43.95470047,BR,SBBH,
BKO,Boko,NDB,-27.62179947,-48.63249969,BR,SBFL,
BL,Salinopolis,NDB,-0.615333021,-47.35720062,BR,SNSM,
BRL,Barcelos,NDB,-0.975499988,-62.92079926,BR,,
